FR511	Loire-Atlantique	1994	9509	1919	15811	64831	10737	30980	10924	8228	181	2056	18187	1388	0	2284	1920	1287	7924	91571	62512	22419	745782	385212	364668	20544	360570
FR512	Maine-et-Loire	1994	6631	1189	6724	32489	5356	24593	7090	4792	0	743	6837	1105	0	2540	1518	1052	4646	66766	47626	14387	478681	256203	236084	20119	222478
FR513	Mayenne	1994	2973	665	2094	12534	2282	9460	3244	2400	0	365	2906	497	0	1110	736	513	1812	33547	16068	6109	203751	110080	99315	10765	93671
FR514	Sarthe	1994	6040	1092	9760	25875	6030	22062	5325	3933	0	598	4051	743	0	2090	1214	771	2899	42054	28389	12448	372101	190955	175374	15581	181146
FR515	Vendée	1994	4049	900	5122	27475	3445	17691	4990	3552	0	535	10700	647	0	1393	1159	742	3092	44007	74174	9792	386092	228934	213465	15469	157158
FR521	Côtes-d'Armor	1994	7001	1060	19768	39567	5078	21741	6182	4655	0	2343	7427	899	0	1739	1187	674	3608	59970	23328	11958	416073	231516	218185	13331	184557
FR522	Finistère	1994	8250	1498	15772	55835	7741	22845	8370	6370	1	4039	8625	1022	0	1430	1407	890	6259	92508	37845	19086	617565	313873	299793	14080	303692
FR523	Ille-et-Vilaine	1994	8139	1279	8707	46427	6818	27268	9939	7020	134	2167	12457	1136	0	2447	1450	984	5765	83773	34835	14907	566809	292959	275652	17307	273850
FR524	Morbihan	1994	6819	1234	11474	35925	5192	19824	6647	4708	0	2443	15772	1154	0	2234	1514	904	4344	71176	32493	20188	487356	259122	244045	15077	228234
FR531	Charente	1994	3179	525	8143	18534	2884	18320	3350	2147	0	283	12330	371	0	739	701	321	1492	28042	15933	8132	252156	134003	125426	8577	118153
FR532	Charente Maritime	1994	4028	815	10708	25766	4101	26874	5025	3338	27	492	18578	622	0	1276	1128	561	2409	45210	29651	14536	388418	205413	195145	10268	183005
FR533	Deux-Sèvres	1994	3397	790	3757	19702	2965	16421	3610	2214	38	412	7779	564	0	1125	898	497	1864	35806	20692	5698	256710	138555	128229	10326	118155
FR534	Vienne	1994	3724	757	7730	21314	3481	17272	4154	2706	0	429	8657	617	0	1107	851	428	2103	36763	18727	8774	276419	150243	139594	10649	126176
FR611	Dordogne	1994	3228	638	19765	25307	4756	20941	3850	2316	0	573	13154	439	0	918	734	375	2223	41437	19940	9828	301646	183382	170422	12960	118264
FR612	Gironde	1994	8479	1517	27238	72759	9691	45986	9393	6995	97	1226	39713	1305	0	2549	2144	1243	6305	98859	46673	36004	802333	437520	418176	19344	364813
FR613	Landes	1994	2327	628	10464	28122	2726	13126	2175	1327	0	422	15390	363	0	784	662	340	1335	32991	13695	7326	241065	142074	134203	7871	98991
FR614	Lot-et-Garonne	1994	2283	486	10370	15941	2383	15194	3062	1746	0	471	11601	496	0	800	751	323	1541	31996	13403	11296	222860	132788	124143	8645	90072
FR615	Pyrénées-Atlantiques	1994	4094	894	10927	35497	4846	23800	5134	3142	0	3655	17724	771	0	1418	1042	651	3517	66431	23331	14305	425221	233276	221179	12097	191945
FR621	Ariège	1994	1058	182	5955	14265	1494	7188	1538	514	0	281	2655	178	0	299	303	185	738	15894	4354	3479	107293	63949	60560	3389	43344
FR622	Aveyron	1994	2053	353	5031	15484	2364	13801	2484	1718	77	397	5870	308	0	538	525	273	1412	46269	11029	5422	211477	124948	115408	9540	86529
FR623	Haute-Garonne	1994	6714	1092	21973	63821	9194	44745	7963	5653	187	1134	13362	837	0	1552	1392	929	6215	123655	25525	26372	632128	378865	362315	16550	253263
FR624	Gers	1994	1315	290	4448	11988	1707	9538	1541	962	0	258	6657	257	0	403	465	227	910	23332	7400	4276	136323	80563	75974	4589	55760
FR625	Lot	1994	1523	229	4958	11707	1931	10367	1853	1131	0	250	6746	196	0	272	355	0	1019	21402	6359	3298	123468	78281	73596	4685	45187
FR626	Hautes-Pyrénées	1994	1496	283	8924	13470	1916	13835	1843	1170	0	416	5180	247	0	437	355	208	1157	27196	7216	5178	171947	95434	90527	4907	76513
FR627	Tarn	1994	2768	605	8806	25290	3243	18459	3121	2216	0	559	6366	522	0	896	811	449	1848	46982	13812	11702	254870	159357	148455	10902	95513
FR628	Tarn-et-Garonne	1994	1585	293	4745	11353	1747	11914	2041	1163	0	257	6428	273	0	496	465	228	1027	25665	9034	7441	149335	91895	86155	5740	57440
FR631	Corrèze	1994	1949	354	14296	14885	2373	10578	2073	1119	0	258	6778	186	0	477	316	208	1236	31646	10952	4602	184225	111350	104286	7064	72875
FR632	Creuse	1994	1171	232	4885	8714	1419	5648	1052	522	0	153	3132	131	0	289	243	132	574	15561	5878	2501	105759	55722	52237	3485	50037
FR633	Haute-Vienne	1994	3630	624	16460	26864	4781	16510	3595	1977	0	459	7180	0	0	922	611	778	1654	33669	14545	7571	261414	153792	141830	11962	107622
FR711	Ain	1994	2907	575	6138	19070	3546	16734	4561	3303	0	406	5712	492	0	790	759	478	2299	37811	19548	17249	304776	150217	142378	7839	154559
FR712	Ardèche	1994	2226	446	8494	15438	2787	11759	2992	1973	0	442	7037	299	0	546	523	291	1661	28764	12392	8887	207698	113528	106957	6571	94170
FR713	Drôme	1994	2831	545	9175	21440	3929	18599	5347	2567	0	525	7994	375	0	659	739	302	2984	34651	17497	15778	286291	154385	145937	8448	131906
FR714	Isère	1994	6729	1236	22231	52484	9315	41387	11047	8042	29	839	9380	849	0	1782	1603	1082	7483	73367	35646	36445	654052	335609	320976	14633	318443
FR715	Loire	1994	5566	979	16296	32002	5841	15955	6460	4703	102	601	6229	850	0	1749	1173	944	3763	60990	28510	29635	479377	235258	222348	12910	244119
FR716	Rôhne	1994	8286	1902	25282	66602	11527	44140	13268	11558	225	1239	7126	1510	8	1916	1757	1111	9076	119147	59272	66578	890271	468910	451530	17380	421361
FR717	Savoie	1994	2111	486	7389	18292	2915	11849	3906	2843	0	470	3378	392	0	605	548	322	2229	30189	14670	12041	242614	120407	114635	5772	122207
FR718	Haute-Savoie	1994	3282	608	6069	23765	4331	16526	7287	5147	0	878	5354	597	0	885	952	540	3738	50541	25538	20055	370967	185345	176093	9252	185622
FR721	Allier	1994	2517	547	20731	17061	3006	15573	3205	1957	0	299	5121	396	185	868	725	413	1555	32804	15555	9648	262521	141648	132166	9482	120873
FR722	Cantal	1994	1112	293	2618	9232	1242	5554	961	566	9	184	4936	133	0	340	294	126	749	22380	6668	2814	124938	63915	60211	3704	61023
FR723	Haute-Loire	1994	2010	415	3257	10791	1878	6581	2043	1548	0	534	3126	282	0	528	431	289	1219	23586	10823	7285	157746	83030	76626	6404	74716
FR724	Puy-de-Dôme	1994	5302	849	13521	35555	6498	22713	5527	3835	0	653	7980	0	0	1150	812	1054	3488	55120	23309	14185	408063	214954	201551	13403	193109
FR811	Aude	1994	2495	424	12433	27951	3007	15625	2611	1519	0	475	5166	415	0	546	546	243	1182	29529	10883	11136	223009	134020	126186	7834	88989
FR812	Gard	1994	3592	694	25514	25556	4501	30324	4972	3610	0	678	9917	650	0	914	999	491	2830	43833	21874	28963	407246	221352	209912	11440	185894
FR813	Hérault	1994	5407	798	25262	41532	8125	39658	7250	4991	135	1108	13793	916	0	1205	1099	728	4258	63328	31304	38614	556824	305019	289511	15508	251805
FR814	Lozère	1994	540	129	1529	3956	610	2551	667	493	0	109	1543	59	0	120	109	49	450	11862	3654	1880	56725	31989	30310	1679	24736
FR815	Pyrénées-Orientales	1994	2594	498	12498	16441	2547	18453	2743	2113	0	875	6246	440	0	590	543	278	1514	27076	15505	19272	259893	136741	130226	6515	123152
FR821	Alpes-de Haute-Provence	1994	865	183	5006	6200	1216	9854	1674	1099	13	263	3140	190	0	230	282	110	802	11342	6291	5359	101178	57396	54119	3277	43782
FR822	Haute Alpes	1994	754	131	2890	5466	968	6881	1622	1041	0	187	2370	113	0	160	182	79	792	12158	4808	3618	85721	46791	44220	2571	38930
FR823	Alpes-Maritimes	1994	3736	729	19966	28997	5184	39450	8076	5907	20	980	5755	1273	0	1139	1439	736	3435	82045	48475	60864	664068	330128	318206	11922	333940
FR824	Bouches-du-Rôhne	1994	6567	1176	53830	42941	9953	142740	12360	8552	245	1779	15519	1663	2	1667	1612	1009	6247	103365	55851	88978	1084240	574391	556056	18335	509849
FR825	Var	1994	3822	665	19943	24204	5118	43519	7062	5064	0	1060	14309	870	0	939	923	506	3253	63677	42023	57243	580694	305467	294200	11267	275227
FR826	Vaucluse	1994	2585	621	11017	17261	3238	27617	4650	3482	0	652	7354	752	2	963	904	498	2313	34191	20013	27468	317531	174595	165581	9014	142936
FR831	Corse-du-Sud	1994	189	38	2274	2235	359	3969	370	182	0	3131	478	26	0	35	48	21	201	11014	3085	2254	75883	30510	29909	601	45373
FR832	Haute-Corse	1994	198	37	2841	2654	298	6805	329	153	0	4158	878	26	1	45	43	24	279	13342	2838	1882	92790	37555	36831	724	55235
FR910	Gaudeloupe	1994	467	11	412	3384	416	3267	244	131	11303	1	83	0	0	0	587	1	0	8538	895	572	235393	34454	30312	4142	200939
FR920	Martinique	1994	614	17	1969	2421	435	6597	362	3	6843	9	100	1	412	0	653	0	0	12232	917	332	230485	39778	33917	5861	190707
FR930	Guyane	1994	100	0	75	622	74	2643	88	118	1250	0	54	0	0	0	80	0	0	1570	268	337	37043	7647	7279	368	29396
FR940	Réunion	1994	2138	1	3977	14962	1650	8015	1752	1667	3720	0	807	1	0	0	3036	0	1	30887	2383	2146	346199	83723	77143	6580	262476
FRXX1	Sainte Pierre et Miquelon	1994	22	0	10	101	14	131	15	0	0	0	0	0	0	0	7	0	0	205	60	29	4358	650	594	56	3708
FRXX2	Mayotte	1994	0	0	96	1046	232	1972	314	0	0	0	0	0	0	0	429	0	0	5335	162	135	31919	9815	9721	94	22104
FRXX3	Wallis et Futuna	1994	0	0	31	2789	23	88	0	0	0	0	0	0	0	0	35	0	0	1646	168	49	6770	4865	4829	36	1905
FRXX4	Polynesie Francaise	1994	0	0	209	2283	495	1966	672	0	0	1	0	0	0	0	1236	0	0	13352	1474	1045	109081	24342	22733	1609	84739
FRXX5	Nouvelle Caledonie	1994	0	0	309	4671	519	1471	430	2	2	0	0	0	8	0	1082	0	0	17758	3249	3416	95507	34120	32917	1203	61387
FRZZZ	Abroad votes	1994	492	0	820	10787	1496	3699	2305	1690	0	7	356	190	1	205	244	0	1541	17198	4806	2726	196542	48875	48563	312	147667
FR10	Île de France	1994	62900	10208	236847	462461	90881	348521	99068	76137	10997	7881	45660	9027	257	10709	9609	6440	62920	793860	390193	355757	5997236	3193443	3090333	103110	2803793
FR21	Champagne-Ardenne	1994	10328	1933	25845	53411	8895	53973	12852	8333	164	937	18383	1463	1	2957	2228	1335	5255	105588	61282	53626	883845	454527	428789	25738	429318
FR22	Picardie	1994	21571	3567	52456	79976	16300	89850	19115	13471	293	1589	37994	3194	0	6671	4168	2273	6592	141404	74666	85653	1227501	703251	660803	42448	524250
FR23	Haute-Normandie	1994	17188	3180	48752	81546	13547	75594	17782	13372	411	1404	20036	2640	95	5295	3325	1739	8793	134380	68755	73677	1165177	626761	591511	35250	538416
FR24	Centre	1994	20838	3938	58178	119908	20683	104433	22861	16560	232	2123	36374	3232	0	6592	4847	2420	12560	203629	127821	88969	1639129	911799	856198	55601	727330
FR25	Basse-Normandie	1994	12421	2508	17659	65578	11900	50749	15958	10680	17	1440	29843	2292	0	4703	3527	2012	8065	140205	66312	37290	985754	512977	483159	29818	472777
FR26	Bourgogne	1994	11805	2762	36240	84741	16266	63913	15374	9720	39	1317	23936	1999	0	3691	2893	1692	7332	137731	76181	53362	1113079	587556	550994	36562	525523
FR30	Nord - Pas-de-Calais	1994	41507	9092	158871	210956	28799	170892	43214	27497	280	3150	59325	6632	58	14557	8523	4648	15749	290142	131950	175211	2664002	1495566	1401053	94513	1168436
FR41	Lorraine	1994	21148	5189	34753	99209	17051	101642	30789	16558	14	2282	16887	4161	29	7175	4929	3120	11350	179890	84154	88491	1567519	781552	728821	52731	785967
FR42	Alsace	1994	12429	3537	10055	80145	10689	41573	27646	13422	170	3387	7378	3893	234	5582	4250	2947	10944	157194	52941	73326	1092336	557493	521742	35751	534843
FR43	Franche-Comté	1994	9504	1653	14542	56103	30508	43755	12206	7325	11	880	12413	760	0	2304	2012	1698	6042	104652	45828	38117	746536	417117	390313	26804	329419
FR51	Pays de la Loire	1994	29202	5765	39511	163204	27850	104786	31573	22905	181	4297	42681	4380	0	9417	6547	4365	20373	277945	228769	65155	2186407	1171384	1088906	82478	1015023
FR52	Bretagne	1994	30209	5071	55721	177754	24829	91678	31138	22753	135	10992	44281	4211	0	7850	5558	3452	19976	307427	128501	66139	2087803	1097470	1037675	59795	990333
FR53	Poitou-Charentes	1994	14328	2887	30338	85316	13431	78887	16139	10405	65	1616	47344	2174	0	4247	3578	1807	7868	145821	85003	37140	1173703	628214	588394	39820	545489
FR61	Aquitaine	1994	20411	4163	78764	177626	24402	119047	23614	15526	97	6347	97582	3374	0	6469	5333	2932	14921	271714	117042	78759	1993125	1129040	1068123	60917	864085
FR62	Midi-Pyrénées	1994	18512	3327	64840	167378	23596	129847	22384	14527	264	3552	53264	2818	0	4893	4671	2499	14326	330395	84729	67168	1786841	1073292	1012990	60302	713549
FR63	Limousin	1994	6750	1210	35641	50463	8573	32736	6720	3618	0	870	17090	317	0	1688	1170	1118	3464	80876	31375	14674	551398	320864	298353	22511	230534
FR71	Rhône-Alpes	1994	33938	6777	101074	249093	44191	176949	54868	40136	356	5400	52210	5364	8	8932	8054	5070	33233	435460	213073	206668	3436046	1763659	1680854	82805	1672387
FR72	Auvergne	1994	10941	2104	40127	72639	12624	50421	11736	7906	9	1670	21163	811	185	2886	2262	1882	7011	133890	56355	33932	953268	503547	470554	32993	449721
FR81	Languedoc-Roussillon	1994	14628	2543	77236	115436	18790	106611	18243	12726	135	3245	36665	2480	0	3375	3296	1789	10234	175628	83220	99865	1503697	829121	786145	42976	674576
FR82	Provence-Alpes-Côte d'Azur	1994	18329	3505	112652	125069	25677	270061	35444	25145	278	4921	48447	4861	4	5098	5342	2938	16842	306778	177461	243530	2833432	1488768	1432382	56386	1344664
FR83	Corse	1994	387	75	5115	4889	657	10774	699	335	0	7289	1356	52	1	80	91	45	480	24356	5923	4136	168673	68065	66740	1325	100608
FR91	Gaudeloupe	1994	467	11	412	3384	416	3267	244	131	11303	1	83	0	0	0	587	1	0	8538	895	572	235393	34454	30312	4142	200939
FR92	Martinique	1994	614	17	1969	2421	435	6597	362	3	6843	9	100	1	412	0	653	0	0	12232	917	332	230485	39778	33917	5861	190707
FR93	Guyane	1994	100	0	75	622	74	2643	88	118	1250	0	54	0	0	0	80	0	0	1570	268	337	37043	7647	7279	368	29396
FR94	Réunion	1994	2138	1	3977	14962	1650	8015	1752	1667	3720	0	807	1	0	0	3036	0	1	30887	2383	2146	346199	83723	77143	6580	262476
FRX1	Sainte Pierre et Miquelon	1994	22	0	10	101	14	131	15	0	0	0	0	0	0	0	7	0	0	205	60	29	4358	650	594	56	3708
FRX2	Mayotte	1994	0	0	96	1046	232	1972	314	0	0	0	0	0	0	0	429	0	0	5335	162	135	31919	9815	9721	94	22104
FRX3	Wallis et Futuna	1994	0	0	31	2789	23	88	0	0	0	0	0	0	0	0	35	0	0	1646	168	49	6770	4865	4829	36	1905
FRX4	Polynesie Francaise	1994	0	0	209	2283	495	1966	672	0	0	1	0	0	0	0	1236	0	0	13352	1474	1045	109081	24342	22733	1609	84739
FRX5	Nouvelle Caledonie	1994	0	0	309	4671	519	1471	430	2	2	0	0	0	8	0	1082	0	0	17758	3249	3416	95507	34120	32917	1203	61387
FRZZ	Abroad votes	1994	492	0	820	10787	1496	3699	2305	1690	0	7	356	190	1	205	244	0	1541	17198	4806	2726	196542	48875	48563	312	147667
FR1	ÎLE DE FRANCE	1994	62900	10208	236847	462461	90881	348521	99068	76137	10997	7881	45660	9027	257	10709	9609	6440	62920	793860	390193	355757	5997236	3193443	3090333	103110	2803793
FR2	BASSIN PARISIEN	1994	94151	17888	239130	485160	87591	438512	103942	72136	1156	8810	166566	14820	96	29909	20988	11471	48597	862937	475017	392577	7014485	3796871	3571454	225417	3217614
FR3	NORD - PAS-DE-CALAIS	1994	41507	9092	158871	210956	28799	170892	43214	27497	280	3150	59325	6632	58	14557	8523	4648	15749	290142	131950	175211	2664002	1495566	1401053	94513	1168436
FR4	EST	1994	43081	10379	59350	235457	58248	186970	70641	37305	195	6549	36678	8814	263	15061	11191	7765	28336	441736	182923	199934	3406391	1756162	1640876	115286	1650229
FR5	OUEST	1994	73739	13723	125570	426274	66110	275351	78850	56063	381	16905	134306	10765	0	21514	15683	9624	48217	731193	442273	168434	5447913	2897068	2714975	182093	2550845
FR6	SUD-OUEST	1994	45673	8700	179245	395467	56571	281630	52718	33671	361	10769	167936	6509	0	13050	11174	6549	32711	682985	233146	160601	4331364	2523196	2379466	143730	1808168
FR7	CENTRE-EST	1994	44879	8881	141201	321732	56815	227370	66604	48042	365	7070	73373	6175	193	11818	10316	6952	40244	569350	269428	240600	4389314	2267206	2151408	115798	2122108
FR8	MÉDITERRANÉE	1994	33344	6123	195003	245394	45124	387446	54386	38206	413	15455	86468	7393	5	8553	8729	4772	27556	506762	266604	347531	4505802	2385954	2285267	100687	2119848
FR9	DÉPARTMENTS D'OUTRE -MER	1994	3319	29	6433	21389	2575	20522	2446	1919	23116	10	1044	2	412	0	4356	1	1	53227	4463	3387	849120	165602	148651	16951	683518
FRX	OTHER AREAS	1994	22	0	655	10890	1283	5628	1431	2	2	1	0	0	8	0	2789	0	0	38296	5113	4674	247635	73792	70794	2998	173843
FRZ	ABROAD VOTES	1994	492	0	820	10787	1496	3699	2305	1690	0	7	356	190	1	205	244	0	1541	17198	4806	2726	196542	48875	48563	312	147667
FR	FRANCE	1994	443107	85023	1343125	2825967	495493	2346541	575605	392668	37266	76607	771712	70327	1293	125376	103602	58222	305872	4987686	2405916	2051432	39049804	20603735	19502840	1100895	18446069
